;SoC;Charge;Discharge;Energy prices;Cash flow
541;13.5;0.0;0.0;0.18628999999999998;0.0
542;13.5;0.0;0.0;0.18449000000000002;0.0
543;13.5;0.0;0.0;0.19;0.0
544;13.5;0.0;0.0;0.194;0.0
545;13.5;0.0;0.0;0.21495;0.0
546;13.5;0.0;1.325;0.23949;0.31732425
547;12.1052631578947;0.0;11.5;0.24431;2.809565
548;0.0;0.0;0.0;0.22496000000000002;0.0
549;0.0;0.0;0.0;0.20484;0.0
550;0.0;0.0;0.0;0.201;0.0
551;0.0;0.0;11.5;0.18768;2.1583200000000002
552;0.0;0.0;0.0;0.19027000000000002;0.0
553;0.0;0.0;0.0;0.17961000000000002;0.0
554;0.0;0.0;0.0;0.17830000000000001;0.0
555;0.0;11.5;0.0;0.17746;-2.04079
556;10.925;2.71052631578947;0.0;0.17761000000000002;-0.4814165789473678
557;13.5;0.0;0.0;0.19;0.0
558;13.5;0.0;0.0;0.22483;0.0
559;13.5;0.0;0.0;0.265;0.0
560;13.5;0.0;11.5;0.30002;3.45023
561;1.39473684210526;0.0;1.325;0.29939;0.39669174999999995
562;0.0;0.0;0.0;0.27588;0.0
563;0.0;0.0;0.0;0.27;0.0
564;0.0;0.0;0.0;0.24584;0.0
565;0.0;11.5;0.0;0.24008000000000002;-2.76092
566;10.925;2.71052631578947;0.0;0.244;-0.6613684210526306
567;13.5;0.0;0.0;0.25649;0.0
568;13.5;0.0;0.0;0.27357;0.0
569;13.5;0.0;0.0;0.30738;0.0
570;13.5;0.0;11.5;0.34185000000000004;3.9312750000000003
571;1.39473684210526;0.0;1.325;0.31531;0.41778574999999996
572;0.0;0.0;0.0;0.27498;0.0
573;0.0;0.0;0.0;0.25;0.0
574;0.0;0.0;0.0;0.23502;0.0
575;0.0;0.0;11.5;0.21502000000000002;2.4727300000000003
576;0.0;0.0;0.0;0.22027000000000002;0.0
577;0.0;0.0;0.0;0.2129;0.0
578;0.0;0.0;0.0;0.20375;0.0
579;0.0;11.5;0.0;0.19624;-2.25676
580;10.925;2.71052631578947;0.0;0.19888999999999998;-0.5390965789473676
581;13.5;0.0;0.0;0.21500999999999998;0.0
582;13.5;0.0;0.0;0.268;0.0
583;13.5;0.0;0.0;0.34068;0.0
584;13.5;0.0;11.5;0.39906;4.58919
585;1.39473684210526;0.0;1.325;0.39901;0.52868825
586;0.0;0.0;0.0;0.36;0.0
587;0.0;0.0;0.0;0.3474;0.0
588;0.0;0.0;0.0;0.32793;0.0
589;0.0;2.71052631578947;0.0;0.30472000000000005;-0.8259515789473674
590;2.575;0.0;0.0;0.31;0.0
591;2.575;0.0;0.0;0.313;0.0
592;2.575;11.5;0.0;0.30379;-3.493585
593;13.5;0.0;0.0;0.36643000000000003;0.0
594;13.5;0.0;11.5;0.39906;4.58919
595;1.39473684210526;0.0;1.325;0.37375;0.49521875000000004
596;0.0;0.0;0.0;0.30679;0.0
597;0.0;0.0;0.0;0.26203;0.0
598;0.0;0.0;0.0;0.23882;0.0
599;0.0;0.0;11.5;0.215;2.4725
600;0.0;0.0;0.0;0.24486000000000002;0.0
601;0.0;0.0;0.0;0.235;0.0
602;0.0;0.0;0.0;0.23186;0.0
603;0.0;2.71052631578947;0.0;0.228;-0.6179999999999991
604;2.575;11.5;0.0;0.22501;-2.587615
605;13.5;0.0;0.0;0.23316;0.0
606;13.5;0.0;0.0;0.26479;0.0
607;13.5;0.0;0.0;0.30989;0.0
608;13.5;0.0;11.5;0.36192;4.1620800000000004
609;1.39473684210526;0.0;1.325;0.34428;0.45617099999999994
610;0.0;0.0;0.0;0.3065;0.0
611;0.0;0.0;0.0;0.29936;0.0
612;0.0;0.0;0.0;0.285;0.0
613;0.0;2.71052631578947;0.0;0.26;-0.7047368421052622
614;2.575;0.0;0.0;0.2645;0.0
615;2.575;11.5;0.0;0.25936000000000003;-2.9826400000000004
616;13.5;0.0;0.0;0.27427999999999997;0.0
617;13.5;0.0;0.0;0.30148;0.0
618;13.5;0.0;11.5;0.343;3.9445
619;1.39473684210526;0.0;1.325;0.31379;0.41577175
620;0.0;0.0;0.0;0.29163;0.0
621;0.0;0.0;0.0;0.25177;0.0
622;0.0;0.0;0.0;0.24277;0.0
623;0.0;0.0;11.5;0.2387;2.74505
624;0.0;0.0;0.0;0.2384;0.0
625;0.0;0.0;0.0;0.23145;0.0
626;0.0;0.0;0.0;0.229;0.0
627;0.0;2.71052631578947;0.0;0.22308;-0.6046642105263149
628;2.575;11.5;0.0;0.22136;-2.54564
629;13.5;0.0;0.0;0.23;0.0
630;13.5;0.0;0.0;0.26000999999999996;0.0
631;13.5;0.0;0.0;0.3;0.0
632;13.5;0.0;11.5;0.35356;4.065939999999999
633;1.39473684210526;0.0;1.325;0.32704;0.433328
634;0.0;0.0;0.0;0.29494;0.0
635;0.0;0.0;0.0;0.27077999999999997;0.0
636;0.0;0.0;0.0;0.26056;0.0
637;0.0;0.0;0.0;0.245;0.0
638;0.0;2.71052631578947;0.0;0.24293;-0.6584681578947359
639;2.575;11.5;0.0;0.23852;-2.74298
640;13.5;0.0;0.0;0.24316;0.0
641;13.5;0.0;0.0;0.26477999999999996;0.0
642;13.5;0.0;11.5;0.321;3.6915
643;1.39473684210526;0.0;1.325;0.30802999999999997;0.40813974999999997
644;0.0;0.0;0.0;0.28511000000000003;0.0
645;0.0;0.0;0.0;0.24015999999999998;0.0
646;0.0;0.0;0.0;0.239;0.0
647;0.0;0.0;11.5;0.22362;2.5716300000000003
648;0.0;0.0;0.0;0.23213;0.0
649;0.0;0.0;0.0;0.22;0.0
650;0.0;2.71052631578947;0.0;0.21694999999999998;-0.5880486842105255
651;2.575;0.0;0.0;0.21725999999999998;0.0
652;2.575;11.5;0.0;0.21481;-2.470315
653;13.5;0.0;0.0;0.22072999999999998;0.0
654;13.5;0.0;0.0;0.2539;0.0
655;13.5;0.0;0.0;0.30557999999999996;0.0
656;13.5;0.0;11.5;0.32768;3.76832
657;1.39473684210526;0.0;1.325;0.31;0.41075
658;0.0;0.0;0.0;0.29308;0.0
659;0.0;0.0;0.0;0.27;0.0
660;0.0;0.0;0.0;0.25679;0.0
661;0.0;0.0;0.0;0.24602000000000002;0.0
662;0.0;11.5;0.0;0.23367;-2.687205
663;10.925;1.24238227146814;0.0;0.23708;-0.29454398891966665
664;12.1052631578947;0.0;0.0;0.23792;0.0
665;12.1052631578947;0.0;0.0;0.26;0.0
666;12.1052631578947;0.0;11.5;0.26607;3.059805
667;0.0;0.0;0.0;0.26008;0.0
668;0.0;0.0;0.0;0.25;0.0
669;0.0;0.0;0.0;0.23888;0.0
670;0.0;0.0;0.0;0.22905;0.0
671;0.0;0.0;11.5;0.21799000000000002;2.506885
672;0.0;0.0;0.0;0.22806;0.0
673;0.0;0.0;0.0;0.21652000000000002;0.0
674;0.0;2.71052631578947;0.0;0.19956000000000002;-0.5409126315789466
675;2.575;0.0;0.0;0.20494;0.0
676;2.575;0.0;0.0;0.20212;0.0
677;2.575;11.5;0.0;0.19698;-2.2652699999999997
678;13.5;0.0;0.0;0.20812;0.0
679;13.5;0.0;0.0;0.22453;0.0
680;13.5;0.0;11.5;0.23874;2.74551
681;1.39473684210526;0.0;0.0;0.23588;0.0
682;1.39473684210526;0.0;1.325;0.23602;0.3127265
683;0.0;0.0;0.0;0.22087;0.0
684;0.0;0.0;0.0;0.21741;0.0
685;0.0;0.0;0.0;0.21219;0.0
686;0.0;0.0;0.0;0.20699;0.0
687;0.0;2.71052631578947;0.0;0.18197;-0.4932344736842098
688;2.575;11.5;0.0;0.18084;-2.07966
689;13.5;0.0;0.0;0.18757;0.0
690;13.5;0.0;0.0;0.247;0.0
691;13.5;0.0;11.5;0.26303;3.024845
692;1.39473684210526;0.0;1.325;0.25114;0.33276049999999996
693;0.0;0.0;0.0;0.23226;0.0
694;0.0;0.0;0.0;0.23366;0.0
695;0.0;0.0;11.5;0.22712000000000002;2.61188
696;0.0;0.0;0.0;0.22712000000000002;0.0
697;0.0;0.0;0.0;0.22058000000000003;0.0
698;0.0;0.0;0.0;0.216;0.0
699;0.0;2.71052631578947;0.0;0.20763;-0.5627865789473676
700;2.575;11.5;0.0;0.2065;-2.3747499999999997
701;13.5;0.0;0.0;0.21134;0.0
702;13.5;0.0;0.0;0.214;0.0
703;13.5;0.0;0.0;0.223;0.0
704;13.5;0.0;0.0;0.218;0.0
705;13.5;0.0;0.0;0.229;0.0
706;13.5;0.0;0.0;0.22353;0.0
707;13.5;0.0;0.0;0.2312;0.0
708;13.5;0.0;10.37875;0.23489;2.4378645875
709;2.575;0.0;0.0;0.22186;0.0
710;2.575;0.0;0.0;0.21400999999999998;0.0
711;2.575;11.5;0.0;0.20903;-2.403845
712;13.5;0.0;0.0;0.22;0.0
713;13.5;0.0;0.0;0.229;0.0
714;13.5;0.0;1.325;0.2615;0.3464875
715;12.1052631578947;0.0;11.5;0.26339;3.028985
716;0.0;0.0;0.0;0.23405;0.0
717;0.0;0.0;0.0;0.22490000000000002;0.0
718;0.0;0.0;0.0;0.22125999999999998;0.0
719;0.0;0.0;11.5;0.20338;2.33887
720;0.0;0.0;0.0;0.20874;0.0
721;0.0;0.0;0.0;0.19988;0.0
722;0.0;0.0;0.0;0.19343000000000002;0.0
723;0.0;0.0;0.0;0.15233000000000002;0.0
724;0.0;11.5;0.0;0.10013;-1.151495
725;10.925;2.71052631578947;0.0;0.1354;-0.3670052631578942
726;13.5;0.0;0.0;0.19309;0.0
727;13.5;0.0;0.0;0.24;0.0
728;13.5;0.0;1.325;0.25124;0.332893
729;12.1052631578947;0.0;11.5;0.25192;2.89708
730;0.0;0.0;0.0;0.24808000000000002;0.0
731;0.0;0.0;0.0;0.24321;0.0
732;0.0;0.0;0.0;0.23781;0.0
733;0.0;0.0;0.0;0.22157;0.0
734;0.0;0.0;0.0;0.20722;0.0
735;0.0;11.5;0.0;0.19381;-2.228815
736;10.925;2.71052631578947;0.0;0.19513;-0.5289049999999993
737;13.5;0.0;0.0;0.24067;0.0
738;13.5;0.0;1.325;0.2538;0.336285
739;12.1052631578947;0.0;11.5;0.26;2.99
740;0.0;0.0;0.0;0.25222;0.0
741;0.0;0.0;0.0;0.22307;0.0
742;0.0;0.0;0.0;0.21869;0.0
743;0.0;0.0;11.5;0.20201;2.323115
744;0.0;0.0;0.0;0.2084;0.0
745;0.0;0.0;0.0;0.19262;0.0
746;0.0;0.0;0.0;0.19416;0.0
747;0.0;0.0;0.0;0.1861;0.0
748;0.0;11.5;0.0;0.16997;-1.954655
749;10.925;2.71052631578947;0.0;0.181;-0.49060526315789404
750;13.5;0.0;0.0;0.21349;0.0
751;13.5;0.0;1.325;0.25189;0.33375425
752;12.1052631578947;0.0;11.5;0.25715;2.9572249999999998
753;0.0;0.0;0.0;0.24661000000000002;0.0
754;0.0;0.0;0.0;0.23551;0.0
755;0.0;0.0;0.0;0.22566;0.0
756;0.0;0.0;0.0;0.23211;0.0
757;0.0;2.71052631578947;0.0;0.19002000000000002;-0.5150542105263152
758;2.575;0.0;0.0;0.19109;0.0
759;2.575;11.5;0.0;0.17189;-1.976735
760;13.5;0.0;0.0;0.19096000000000002;0.0
761;13.5;0.0;0.0;0.21688;0.0
762;13.5;0.0;0.0;0.24500999999999998;0.0
763;13.5;0.0;11.5;0.253;2.9095
764;1.39473684210526;0.0;1.325;0.25187;0.33372775
765;0.0;0.0;0.0;0.21550999999999998;0.0
766;0.0;0.0;0.0;0.20714;0.0
767;0.0;0.0;11.5;0.2023;2.32645
768;0.0;0.0;0.0;0.18475;0.0
769;0.0;0.0;0.0;0.17869;0.0
770;0.0;0.0;0.0;0.1701;0.0
771;0.0;11.5;0.0;0.16808;-1.9329200000000002
772;10.925;2.71052631578947;0.0;0.16953000000000001;-0.45951552631578885
773;13.5;0.0;0.0;0.17497;0.0
774;13.5;0.0;0.0;0.182;0.0
775;13.5;0.0;0.0;0.22072;0.0
776;13.5;0.0;0.0;0.2235;0.0
777;13.5;0.0;1.325;0.22963999999999998;0.30427299999999996
778;12.1052631578947;0.0;11.5;0.22978;2.6424700000000003
779;0.0;0.0;0.0;0.21394;0.0
780;0.0;0.0;0.0;0.20777;0.0
781;0.0;0.0;0.0;0.19866;0.0
782;0.0;2.71052631578947;0.0;0.19394;-0.5256794736842098
783;2.575;11.5;0.0;0.19309;-2.220535
784;13.5;0.0;0.0;0.20153000000000001;0.0
785;13.5;0.0;0.0;0.23801;0.0
786;13.5;0.0;11.5;0.26689999999999997;3.0693499999999996
787;1.39473684210526;0.0;1.325;0.265;0.351125
788;0.0;0.0;0.0;0.237;0.0
789;0.0;0.0;0.0;0.203;0.0
790;0.0;0.0;0.0;0.19866;0.0
791;0.0;0.0;11.5;0.1901;2.18615
792;0.0;0.0;0.0;0.18896000000000002;0.0
793;0.0;0.0;0.0;0.18156;0.0
794;0.0;0.0;0.0;0.18156;0.0
795;0.0;2.71052631578947;0.0;0.17026;-0.4614942105263151
796;2.575;11.5;0.0;0.15881;-1.8263150000000001
797;13.5;0.0;0.0;0.17184;0.0
798;13.5;0.0;0.0;0.19321000000000002;0.0
799;13.5;0.0;1.325;0.23274;0.3083805
800;12.1052631578947;0.0;11.5;0.246;2.8289999999999997
801;0.0;0.0;0.0;0.23179;0.0
802;0.0;0.0;0.0;0.21325999999999998;0.0
803;0.0;0.0;0.0;0.209;0.0
804;0.0;0.0;0.0;0.1991;0.0
805;0.0;11.5;0.0;0.19268000000000002;-2.2158200000000003
806;10.925;2.71052631578947;0.0;0.19725;-0.534651315789473
807;13.5;0.0;0.0;0.20792;0.0
808;13.5;0.0;0.0;0.2074;0.0
809;13.5;0.0;0.0;0.22415000000000002;0.0
810;13.5;0.0;0.0;0.23772;0.0
811;13.5;0.0;11.5;0.24568;2.82532
812;1.39473684210526;0.0;1.325;0.24;0.318
813;0.0;0.0;0.0;0.21267;0.0
814;0.0;0.0;0.0;0.20488;0.0
815;0.0;0.0;11.5;0.19474;2.23951
816;0.0;0.0;0.0;0.1891;0.0
817;0.0;0.0;0.0;0.18131999999999998;0.0
818;0.0;0.0;0.0;0.17934;0.0
819;0.0;0.0;0.0;0.16744;0.0
820;0.0;11.5;0.0;0.15609;-1.7950350000000002
821;10.925;2.71052631578947;0.0;0.16091999999999998;-0.43617789473684143
822;13.5;0.0;0.0;0.17482;0.0
823;13.5;0.0;0.0;0.21703;0.0
824;13.5;0.0;1.325;0.22231;0.29456075
825;12.1052631578947;0.0;11.5;0.22787000000000002;2.620505
826;0.0;0.0;0.0;0.22072;0.0
827;0.0;0.0;0.0;0.1938;0.0
828;0.0;0.0;0.0;0.19;0.0
829;0.0;0.0;0.0;0.17508;0.0
830;0.0;0.0;0.0;0.17995;0.0
831;0.0;2.71052631578947;0.0;0.17454;-0.4730952631578941
832;2.575;11.5;0.0;0.16386;-1.88439
833;13.5;0.0;0.0;0.19631;0.0
834;13.5;0.0;0.0;0.21863;0.0
835;13.5;0.0;11.5;0.23334;2.68341
836;1.39473684210526;0.0;1.325;0.22766;0.3016495
837;0.0;0.0;0.0;0.18505000000000002;0.0
838;0.0;0.0;0.0;0.20474;0.0
839;0.0;0.0;11.5;0.18749000000000002;2.1561350000000004
840;0.0;0.0;0.0;0.21456;0.0
841;0.0;0.0;0.0;0.20459;0.0
842;0.0;0.0;0.0;0.19019999999999998;0.0
843;0.0;0.0;0.0;0.18786000000000003;0.0
844;0.0;2.71052631578947;0.0;0.18202000000000002;-0.49336999999999936
845;2.575;11.5;0.0;0.18142;-2.08633
846;13.5;0.0;0.0;0.19005000000000002;0.0
847;13.5;0.0;0.0;0.19097999999999998;0.0
848;13.5;0.0;1.325;0.21403999999999998;0.28360299999999994
849;12.1052631578947;0.0;0.0;0.21001;0.0
850;12.1052631578947;0.0;11.5;0.21643;2.488945
851;0.0;0.0;0.0;0.18994999999999998;0.0
852;0.0;0.0;0.0;0.19015;0.0
853;0.0;0.0;0.0;0.189;0.0
854;0.0;0.0;0.0;0.1749;0.0
855;0.0;11.5;0.0;0.17047;-1.9604050000000002
856;10.925;2.71052631578947;0.0;0.17395;-0.4714960526315783
857;13.5;0.0;0.0;0.17828;0.0
858;13.5;0.0;1.325;0.22300999999999999;0.29548824999999995
859;12.1052631578947;0.0;11.5;0.2265;2.60475
860;0.0;0.0;0.0;0.22038;0.0
861;0.0;0.0;0.0;0.17847;0.0
862;0.0;0.0;0.0;0.17499;0.0
863;0.0;0.0;11.5;0.16644;1.91406
864;0.0;0.0;0.0;0.166;0.0
865;0.0;0.0;0.0;0.16708;0.0
866;0.0;0.0;0.0;0.134;0.0
867;0.0;0.0;0.0;0.07744;0.0
868;0.0;2.71052631578947;0.0;0.04899;-0.13278868421052611
869;2.575;11.5;0.0;0.0272;-0.31279999999999997
870;13.5;0.0;0.0;0.07103;0.0
871;13.5;0.0;0.0;0.09434000000000001;0.0
872;13.5;0.0;0.0;0.08868000000000001;0.0
873;13.5;0.0;0.0;0.16233;0.0
874;13.5;0.0;1.325;0.17875;0.23684375
875;12.1052631578947;0.0;0.0;0.17751;0.0
876;12.1052631578947;0.0;11.5;0.17989;2.0687349999999998
877;0.0;0.0;0.0;0.16713999999999998;0.0
878;0.0;2.71052631578947;0.0;0.1364;-0.36971578947368366
879;2.575;11.5;0.0;0.12415999999999999;-1.42784
880;13.5;0.0;0.0;0.14412;0.0
881;13.5;0.0;0.0;0.14044;0.0
882;13.5;0.0;1.325;0.19471;0.25799075
883;12.1052631578947;0.0;11.5;0.21405000000000002;2.4615750000000003
884;0.0;0.0;0.0;0.13440000000000002;0.0
885;0.0;0.0;0.0;0.14042;0.0
886;0.0;0.0;0.0;0.14267;0.0
887;0.0;0.0;11.5;0.17538;2.01687
888;0.0;0.0;0.0;0.17329;0.0
889;0.0;0.0;0.0;0.16647;0.0
890;0.0;0.0;0.0;0.16874;0.0
891;0.0;11.5;0.0;0.15494;-1.78181
892;10.925;2.71052631578947;0.0;0.16244999999999998;-0.44032499999999936
893;13.5;0.0;0.0;0.176;0.0
894;13.5;0.0;0.0;0.205;0.0
895;13.5;0.0;0.0;0.23903;0.0
896;13.5;0.0;11.5;0.26117;3.003455
897;1.39473684210526;0.0;1.325;0.256;0.3392
898;0.0;0.0;0.0;0.23899;0.0
899;0.0;0.0;0.0;0.22428;0.0
900;0.0;0.0;0.0;0.21315;0.0
901;0.0;0.0;0.0;0.20624;0.0
902;0.0;0.0;0.0;0.20016;0.0
903;0.0;11.5;0.0;0.18603;-2.139345
904;10.925;2.71052631578947;0.0;0.19015;-0.5154065789473677
905;13.5;0.0;0.0;0.20636000000000002;0.0
906;13.5;0.0;1.325;0.23578;0.3124085
907;12.1052631578947;0.0;11.5;0.23942;2.75333
908;0.0;0.0;0.0;0.2268;0.0
909;0.0;0.0;0.0;0.21077;0.0
910;0.0;0.0;0.0;0.2013;0.0
911;0.0;0.0;11.5;0.18955000000000002;2.179825
912;0.0;0.0;0.0;0.184;0.0
913;0.0;0.0;0.0;0.17987999999999998;0.0
914;0.0;2.71052631578947;0.0;0.17468;-0.4734747368421046
915;2.575;11.5;0.0;0.17088;-1.96512
916;13.5;0.0;0.0;0.17787999999999998;0.0
917;13.5;0.0;0.0;0.18362;0.0
918;13.5;0.0;0.0;0.19074000000000002;0.0
919;13.5;0.0;1.325;0.24011000000000002;0.31814575
920;12.1052631578947;0.0;11.5;0.25;2.875
921;0.0;0.0;0.0;0.23359;0.0
922;0.0;0.0;0.0;0.2115;0.0
923;0.0;0.0;0.0;0.1901;0.0
924;0.0;0.0;0.0;0.18584;0.0
925;0.0;0.0;0.0;0.18244;0.0
926;0.0;2.71052631578947;0.0;0.17941;-0.48629552631578876
927;2.575;11.5;0.0;0.17862;-2.05413
928;13.5;0.0;0.0;0.18409999999999999;0.0
929;13.5;0.0;0.0;0.21147;0.0
930;13.5;0.0;1.325;0.24;0.318
931;12.1052631578947;0.0;11.5;0.24949000000000002;2.869135
932;0.0;0.0;0.0;0.23901;0.0
933;0.0;0.0;0.0;0.2145;0.0
934;0.0;0.0;0.0;0.20828;0.0
935;0.0;0.0;11.5;0.20057;2.306555
936;0.0;0.0;0.0;0.195;0.0
937;0.0;0.0;0.0;0.18738;0.0
938;0.0;0.0;0.0;0.185;0.0
939;0.0;0.0;0.0;0.18344;0.0
940;0.0;11.5;0.0;0.18259;-2.0997850000000002
941;10.925;2.71052631578947;0.0;0.18265;-0.4950776315789467
942;13.5;0.0;0.0;0.20023;0.0
943;13.5;0.0;1.325;0.23791;0.31523075
944;12.1052631578947;0.0;11.5;0.24883000000000002;2.8615450000000004
945;0.0;0.0;0.0;0.2358;0.0
946;0.0;0.0;0.0;0.22044999999999998;0.0
947;0.0;0.0;0.0;0.20296;0.0
948;0.0;0.0;0.0;0.19244999999999998;0.0
949;0.0;2.71052631578947;0.0;0.18805000000000002;-0.5097144736842099
950;2.575;11.5;0.0;0.18344;-2.10956
951;13.5;0.0;0.0;0.1881;0.0
952;13.5;0.0;0.0;0.18994999999999998;0.0
953;13.5;0.0;0.0;0.219;0.0
954;13.5;0.0;1.325;0.24912;0.330084
955;12.1052631578947;0.0;11.5;0.25727999999999995;2.9587199999999996
956;0.0;0.0;0.0;0.24395;0.0
957;0.0;0.0;0.0;0.22454;0.0
958;0.0;0.0;0.0;0.21774000000000002;0.0
959;0.0;0.0;11.5;0.207;2.3805
960;0.0;0.0;0.0;0.20099;0.0
961;0.0;0.0;0.0;0.19261;0.0
962;0.0;0.0;0.0;0.1851;0.0
963;0.0;11.5;0.0;0.17223;-1.980645
964;10.925;2.71052631578947;0.0;0.17291;-0.46867710526315726
965;13.5;0.0;0.0;0.17488;0.0
966;13.5;0.0;0.0;0.2032;0.0
967;13.5;0.0;1.325;0.23346;0.3093345
968;12.1052631578947;0.0;11.5;0.24032;2.76368
969;0.0;0.0;0.0;0.23016;0.0
970;0.0;0.0;0.0;0.21624000000000002;0.0
971;0.0;0.0;0.0;0.20655;0.0
972;0.0;0.0;0.0;0.19322999999999999;0.0
973;0.0;2.71052631578947;0.0;0.18014;-0.4882742105263151
974;2.575;11.5;0.0;0.17745;-2.040675
975;13.5;0.0;0.0;0.18455000000000002;0.0
976;13.5;0.0;0.0;0.19598;0.0
977;13.5;0.0;0.0;0.21577000000000002;0.0
978;13.5;0.0;1.325;0.238;0.31534999999999996
979;12.1052631578947;0.0;11.5;0.24800999999999998;2.852115
980;0.0;0.0;0.0;0.23501;0.0
981;0.0;0.0;0.0;0.21566;0.0
982;0.0;0.0;0.0;0.20999;0.0
983;0.0;0.0;11.5;0.19571;2.250665
984;0.0;0.0;0.0;0.19616999999999998;0.0
985;0.0;0.0;0.0;0.17884999999999998;0.0
986;0.0;0.0;0.0;0.17505;0.0
987;0.0;2.71052631578947;0.0;0.1672;-0.4531999999999993
988;2.575;11.5;0.0;0.165;-1.8975000000000002
989;13.5;0.0;0.0;0.1713;0.0
990;13.5;0.0;0.0;0.19695;0.0
991;13.5;0.0;0.0;0.22713;0.0
992;13.5;0.0;11.5;0.24539;2.8219849999999997
993;1.39473684210526;0.0;1.325;0.24269;0.32156425
994;0.0;0.0;0.0;0.23896;0.0
995;0.0;0.0;0.0;0.23696;0.0
996;0.0;0.0;0.0;0.21980000000000002;0.0
997;0.0;0.0;0.0;0.20199;0.0
998;0.0;0.0;0.0;0.19311;0.0
999;0.0;11.5;0.0;0.17254;-1.98421
1000;10.925;2.71052631578947;0.0;0.19191999999999998;-0.520204210526315
1001;13.5;0.0;0.0;0.22057;0.0
1002;13.5;0.0;11.5;0.24334999999999998;2.7985249999999997
1003;1.39473684210526;0.0;1.325;0.24118;0.3195635
1004;0.0;0.0;0.0;0.22131;0.0
1005;0.0;0.0;0.0;0.216;0.0
1006;0.0;0.0;0.0;0.20579;0.0
1007;0.0;0.0;11.5;0.19788999999999998;2.2757349999999996
1008;0.0;0.0;0.0;0.19591;0.0
1009;0.0;0.0;0.0;0.18719999999999998;0.0
1010;0.0;0.0;0.0;0.18489;0.0
1011;0.0;0.0;0.0;0.17024;0.0
1012;0.0;11.5;0.0;0.166;-1.909
1013;10.925;2.71052631578947;0.0;0.16838;-0.45639842105263095
1014;13.5;0.0;0.0;0.18474000000000002;0.0
1015;13.5;0.0;0.0;0.20743;0.0
1016;13.5;0.0;1.325;0.21089;0.27942924999999996
1017;12.1052631578947;0.0;11.5;0.21117;2.428455
1018;0.0;0.0;0.0;0.20323;0.0
1019;0.0;0.0;0.0;0.18474000000000002;0.0
1020;0.0;0.0;0.0;0.17999;0.0
1021;0.0;0.0;0.0;0.171;0.0
1022;0.0;2.71052631578947;0.0;0.16838999999999998;-0.4564255263157888
1023;2.575;11.5;0.0;0.16679;-1.918085
1024;13.5;0.0;0.0;0.17156;0.0
1025;13.5;0.0;0.0;0.19488999999999998;0.0
1026;13.5;0.0;0.0;0.21252000000000001;0.0
1027;13.5;0.0;11.5;0.23155;2.662825
1028;1.39473684210526;0.0;1.325;0.213;0.282225
1029;0.0;0.0;0.0;0.20214;0.0
1030;0.0;0.0;0.0;0.20176;0.0
1031;0.0;0.0;11.5;0.19394;2.2303100000000002
1032;0.0;0.0;0.0;0.19690000000000002;0.0
1033;0.0;0.0;0.0;0.18652000000000002;0.0
1034;0.0;0.0;0.0;0.18430000000000002;0.0
1035;0.0;1.24238227146814;0.0;0.16215000000000002;-0.20145228531855894
1036;1.18026315789474;11.5;0.0;0.1499;-1.72385
1037;12.1052631578947;0.0;0.0;0.1694;0.0
1038;12.1052631578947;0.0;0.0;0.1703;0.0
1039;12.1052631578947;0.0;11.5;0.19108;2.19742
1040;0.0;0.0;0.0;0.1695;0.0
1041;0.0;0.0;0.0;0.1698;0.0
1042;0.0;0.0;0.0;0.16334;0.0
1043;0.0;0.0;0.0;0.14830000000000002;0.0
1044;0.0;0.0;0.0;0.1482;0.0
1045;0.0;0.0;0.0;0.11792;0.0
1046;0.0;11.5;0.0;0.07;-0.805
1047;10.925;2.71052631578947;0.0;0.09307;-0.25226868421052595
1048;13.5;0.0;0.0;0.10477;0.0
1049;13.5;0.0;0.0;0.12390000000000001;0.0
1050;13.5;0.0;0.0;0.16459000000000001;0.0
1051;13.5;0.0;11.5;0.18192;2.09208
1052;1.39473684210526;0.0;1.325;0.1706;0.226045
1053;0.0;0.0;0.0;0.12279999999999999;0.0
1054;0.0;0.0;0.0;0.12779000000000001;0.0
1055;0.0;0.0;11.5;0.11927;1.371605
1056;0.0;0.0;0.0;0.15356999999999998;0.0
1057;0.0;0.0;0.0;0.15;0.0
1058;0.0;0.0;0.0;0.14249;0.0
1059;0.0;2.71052631578947;0.0;0.1075;-0.291381578947368
1060;2.575;11.5;0.0;0.105;-1.2075
1061;13.5;0.0;0.0;0.14696;0.0
1062;13.5;0.0;0.0;0.17084;0.0
1063;13.5;0.0;0.0;0.21750999999999998;0.0
1064;13.5;0.0;1.325;0.22459;0.29758175
1065;12.1052631578947;0.0;11.5;0.2282;2.6243
1066;0.0;0.0;0.0;0.21809;0.0
1067;0.0;0.0;0.0;0.20042;0.0
1068;0.0;0.0;0.0;0.21073;0.0
1069;0.0;0.0;0.0;0.19505;0.0
1070;0.0;2.71052631578947;0.0;0.17153;-0.46493657894736773
1071;2.575;11.5;0.0;0.15611000000000003;-1.7952650000000003
1072;13.5;0.0;0.0;0.17633000000000001;0.0
1073;13.5;0.0;0.0;0.20233;0.0
1074;13.5;0.0;0.0;0.22385;0.0
1075;13.5;0.0;11.5;0.24871000000000001;2.8601650000000003
1076;1.39473684210526;0.0;1.325;0.22902;0.3034515
1077;0.0;0.0;0.0;0.21894999999999998;0.0
1078;0.0;0.0;0.0;0.20198;0.0
1079;0.0;0.0;11.5;0.19481;2.2403150000000003
1080;0.0;0.0;0.0;0.19818;0.0
1081;0.0;0.0;0.0;0.189;0.0
